"","key","key_original","ie_d","outcome","outcome_num","outcome_group","outcome_choice2","outcome_choice","irrig_program","scale","estimand","horizon","unit","irrig_program_1","irrig_program_2","scale_1","scale_2","scale_3","scale_4","estimand_1","estimand_2","estimand_3","estimand_4","horizon_1","horizon_2","horizon_3","horizon_4","horizon_5","unit_1","unit_2","unit_3","unit_4","unit_5","unit_6","unit_7","unit_8","outcome1","outcome2","outcome3","outcome4","outcome5","outcome6","outcome7","outcome8","outcome9","outcome10","outcome11","outcome12","outcome13","outcome14","outcome15","outcome16","outcome17","outcome18","outcome19","outcome20","outcome21","outcome22","outcome23","outcome24","outcome25","outcome26","outcome27","outcome28","outcome29","outcome30","outcome31","outcome32","outcome33","outcome34","outcome35","outcome36","outcome37","outcome38","outcome39","outcome40","outcome41","outcome42","outcome43","outcome44","outcome45","outcome46","outcome47","outcome48","outcome49","outcome50","outcome51","outcome52","outcome53","outcome54","outcome55","outcome56","outcome57","outcome58","outcome59","outcome60","ie_d1","ie_d2","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7"
"565","IYMC488W","IYMC488W",2,"Log of HH income",49,"Income","Overall household income","Overall household income",1,3,3,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252,251,249,242,242,240,239
"566","YLNT8UYS","YLNT8UYS",2,"Proportion of household income from ON-FARM WAGED LABOUR",49,"Income","Overall household income","Overall household income",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,252,250,243,243,241,240
"567","4D97Z6AD","4D97Z6AD",2,"Monthly income (Sri Lankan Rupee, per adult equivalent scale)",49,"Income","Overall household income","Overall household income",1,3,2,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,254,253,251,244,244,242,241
"568","5ZAX8THV","5ZAX8THV",2,"Net household income (Mill. VND/ha)",49,"Income","Overall household income","Overall household income",2,4,2,1,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,255,254,252,245,245,243,242
"569","MEV69QBE","MEV69QBE",2,"Income (GH ¢/ha)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"570","I9BWA8GQ","I9BWA8GQ",2,"Per capita income (Ethiopian Birr)",49,"Income","Overall household income","Overall household income",2,4,2,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,257,256,254,247,247,245,244
"571","RYVPRQPK","RYVPRQPK",2,"Total HH income (Ethiopia birr)",49,"Income","Overall household income","Overall household income",2,2,4,5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,258,257,255,248,248,246,245
"572","CQ3VPW8Y","CQ3VPW8Y",2,"Growth rates in real per capita income",49,"Income","Overall household income","Overall household income",2,3,2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,259,258,256,249,249,247,246
"573","BGMJ5V3D","BGMJ5V3D",2,"Household Income (Ghanaian Cedi)",49,"Income","Overall household income","Overall household income",2,3,2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,259,258,256,249,249,247,246
"574","YLNT8UYS","YLNT8UYS",2,"Proportion of household income from  LIVESTOCK",49,"Income","Overall household income","Overall household income",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,252,250,243,243,241,240
"575","DVP2BMGD","DVP2BMGD",2,"HH monthly income is high (>GHS 400) (0,1)",49,"Income","Overall household income","Overall household income",2,2,1,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,259,257,250,250,248,247
"576","WRJ7R8LA","WRJ7R8LA",2,"Return on investment (ROI) (Ratio of total return to total variable costs)",49,"Income","Overall household income","Overall household income",2,1,2,2,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,261,260,258,251,251,249,248
"577","YKW6ENMZ_2","YKW6ENMZ",2,"Income diversification (Household income diversification proxied by the Simpson index)",49,"Income","Overall household income","Overall household income",2,4,2,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,257,256,254,247,247,245,244
"578","LFY3L7UV","LFY3L7UV",2,"Total household income (GHS)",49,"Income","Overall household income","Overall household income",2,2,2,1,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,249,248,246,239,239,237,236
"579","DBJTUHU2","DBJTUHU2",2,"Annual income (birr)",49,"Income","Overall household income","Overall household income",2,3,2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,259,258,256,249,249,247,246
"580","IYMC488W","IYMC488W",2,"Wage income/HH income (ratio)",49,"Income","Overall household income","Overall household income",1,3,3,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252,251,249,242,242,240,239
"581","W946VHUK","W946VHUK",2,"Household income (Ethiopian Birr)",49,"Income","Overall household income","Overall household income",2,1,2,5,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,248,247,245,238,238,236,235
"582","S6Z9FKMD_2","S6Z9FKMD",2,"Revenue (USD, natural log)",49,"Income","Overall household income","Overall household income",1,1,2,1,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,262,261,259,252,252,250,249
"583","VJGNT2JU","VJGNT2JU",2,"Total income (Ethiopian Birr)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"584","YKW6ENMZ","YKW6ENMZ",2,"Household income (Total household income (1,000 yuan/capita))",49,"Income","Overall household income","Overall household income",2,4,2,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,257,256,254,247,247,245,244
"585","YLNT8UYS","YLNT8UYS",2,"Proportion of household income from HOUSEHOLD ENTERPRISES",49,"Income","Overall household income","Overall household income",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,252,250,243,243,241,240
"586","WGYZQP46","WGYZQP46",2,"Return on investment (ROI)-ratio of net earnings to the production costs",49,"Income","Overall household income","Overall household income",2,1,2,2,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,261,260,258,251,251,249,248
"587","YDWL3Z2B","YDWL3Z2B",2,"Production (Rs.) (Rs=Indian Rupee)(log)",49,"Income","Overall household income","Overall household income",2,4,4,3,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,263,262,260,253,253,251,250
"588","XAQ8C7CD","XAQ8C7CD",2,"Total Family Earnings (USD)",49,"Income","Overall household income","Overall household income",2,1,2,1,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,264,261,259,252,252,250,249
"589","NG24JJ8T_2","NG24JJ8T",2,"Household monthly income is high (above GHS 400, GHS=Ghanaian cedi)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"590","P49MAM8V","P49MAM8V",2,"Household income (rupees, annual)",49,"Income","Overall household income","Overall household income",2,1,2,5,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,248,247,245,238,238,236,235
"591","YKW6ENMZ","YKW6ENMZ",2,"Income diversification (Household income diversification proxied by the Simpson index)",49,"Income","Overall household income","Overall household income",2,4,2,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,257,256,254,247,247,245,244
"592","LFY3L7UV","LFY3L7UV",2,"Natural logarithm of household income (GHS)",49,"Income","Overall household income","Overall household income",2,2,2,1,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,249,248,246,239,239,237,236
"593","6B5QTYTT","6B5QTYTT",2,"Income earnings (Birr)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"594","VJTJ6LMJ","VJTJ6LMJ",1,"Profit, inclusive of water sales",49,"Income","Overall household income","Overall household income",1,1,3,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,265,263,261,254,254,252,251
"595","IYMC488W","IYMC488W",2,"Asset income/HH income (ratio)",49,"Income","Overall household income","Overall household income",1,3,3,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252,251,249,242,242,240,239
"596","PHRKF9QQ","PHRKF9QQ",1,"Total household income (US$) (log)",49,"Income","Overall household income","Overall household income",1,1,4,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,250,249,247,240,240,238,237
"597","U3MXVGNQ","U3MXVGNQ",2,"Total farm margin (ln) (USD)",49,"Income","Overall household income","Overall household income",2,1,1,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,266,264,262,255,255,253,252
"598","YR4DRY4X","YR4DRY4X",2,"Total household income",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"599","XRZV6C7F","XRZV6C7F",2,"Total household income (Birr, log)",49,"Income","Overall household income","Overall household income",1,2,1,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,251,250,248,241,241,239,238
"600","YLNT8UYS","YLNT8UYS",2,"Total income per capita (PHP)",49,"Income","Overall household income","Overall household income",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,252,250,243,243,241,240
"601","IYMC488W","IYMC488W",2,"Independent income/HH income (ratio)",49,"Income","Overall household income","Overall household income",1,3,3,2,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252,251,249,242,242,240,239
"602","MEV69QBE_2","MEV69QBE",2,"Income (GH ¢/ha)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"603","PKBMEEXZ","PKBMEEXZ",2,"total income per annum (Birr) (per adult equivalent)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"604","YKW6ENMZ_2","YKW6ENMZ",2,"Household income (Total household income (1,000 yuan/capita))",49,"Income","Overall household income","Overall household income",2,4,2,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,257,256,254,247,247,245,244
"605","I4SP3IPC","I4SP3IPC",2,"Household income (Ethiopian Birr)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"606","YLNT8UYS","YLNT8UYS",2,"Proportion of household income from OFF-FARM WAGED LABOUR",49,"Income","Overall household income","Overall household income",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,252,250,243,243,241,240
"607","BEHE5VDZ","BEHE5VDZ",2,"Per capita daily income from in-kind food donations, remittances, and loans, $PPP",49,"Income","Overall household income","Overall household income",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,252,250,243,243,241,240
"608","DVP2BMGD_2","DVP2BMGD",2,"HH monthly income is high (>GHS 400) (0,1)",49,"Income","Overall household income","Overall household income",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,256,255,253,246,246,244,243
"609","QH4DX35C","QH4DX35C",2,"Poverty status (Poverty headcount of sampled households)",50,"Poverty","Poverty status","Poverty status",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,267,265,263,256,256,254,253
"610","4NV2KNEC","4NV2KNEC",2,"Poverty status (1 for poor, and 0 for non-poor)",50,"Poverty","Poverty status","Poverty status",2,2,4,5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,268,266,264,257,257,255,253
"611","7DQB62RW","7DQB62RW",2,"Poverty status (dummy, farmer is poor or non-poor)",50,"Poverty","Poverty status","Poverty status",2,4,1,5,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,269,267,265,258,258,256,254
"612","237VWYXP","237VWYXP",2,"Salary Below Poverty Indicator (dummy; indicates income below 6,000 rand per year.)",50,"Poverty","Poverty status","Poverty status",2,2,1,5,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,270,268,266,259,259,257,255
"613","Q8ESFW4X","Q8ESFW4X",2,"Log of land price per acre (Rupees)",51,"Miscellaneous","Property values","Property values",2,3,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,271,269,267,260,260,258,256
"614","Q8ESFW4X","Q8ESFW4X",2,"land price (rupees/acre)",51,"Miscellaneous","Property values","Property values",2,3,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,271,269,267,260,260,258,256
"615","BEHE5VDZ","BEHE5VDZ",2,"Below poverty line (% of households under $1/day poverty line)",52,"Poverty","Relative poverty","Relative poverty",1,2,2,1,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,272,270,268,261,261,259,257
"616","QH4DX35C","QH4DX35C",2,"Poverty vulnerability (The exposure to poverty for households who are above the poverty line)",52,"Poverty","Relative poverty","Relative poverty",2,2,2,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,273,271,269,262,262,260,258
